order_id,order_date,order_month,order_quarter,order_year,customer_id,customer_name_initial,customer_age_group,customer_gender,customer_occupation,customer_segment,customer_since_year,city,state,pincode,tier,platform,device_type,traffic_source,category,subcategory,brand,product_id,product_name_code,unit_price_inr,quantity,discount_percent,discount_amount_inr,selling_price_inr,gst_percent,gst_amount_inr,total_amount_inr,payment_method,emi_months,wallet_name,shipping_method,shipping_cost_inr,delivery_days,order_status,return_flag,return_reason,refund_amount_inr,warehouse,seller_id,seller_rating,product_rating,review_count,wishlist_flag
ORD000066,2022-09-21,Sep,Q3,2022,CUST62538,D.F,45-54,F,Self-Employed,VIP,2022,Bhopal,Madhya Pradesh,257442,Tier 3,Amazon India,Tablet,Referral,Home & Kitchen,Cookware,Bosch,PROD801765,BOS-COO-468,77066.57,4,27,83231.9,225034.38,18,40506.19,265540.57,Net Banking,0,,Express,0,2,Delivered,0,,0,Mumbai WH,SEL6301,4.9,2.5,3142,0
ORD000067,2023-11-15,Nov,Q4,2023,CUST72676,O.X,25-34,M,Retired,New,2020,Ahmedabad,Rajasthan,745163,Tier 1,JioMart,Mobile,Direct,Fashion,Jewellery,W,PROD260626,W-JEW-214,57519.15,3,23,39688.21,132869.24,12,15944.31,148813.55,EMI,3,,Standard,0,4,Shipped,0,,0,Hyderabad WH,SEL7813,4.4,4.8,4403,0
ORD000068,2023-06-02,Jun,Q2,2023,CUST68390,B.O,65+,M,Homemaker,VIP,2023,Chandigarh,Andhra Pradesh,248353,Tier 2,Amazon India,Desktop,Direct,Sports,Badminton,SG,PROD947975,SG-BAD-174,18564.59,5,31,28775.11,64047.84,5,3202.39,67250.23,Buy Now Pay Later,0,,Standard,0,9,Delivered,0,,0,Chennai WH,SEL7806,3.9,2.6,3787,1
ORD000069,2022-12-19,Dec,Q4,2022,CUST59236,V.V,65+,M,Student,Regular,2017,Surat,Maharashtra,675497,Tier 2,Snapdeal,App-Android,Referral,Fashion,Men Clothing,H&M,PROD184148,H&M-MEN-836,69229.59,4,23,63691.22,213227.14,28,59703.6,272930.74,EMI,9,,Free Shipping,0,8,Delivered,0,,0,Chennai WH,SEL6697,3.2,5.0,3219,0
ORD000070,2023-06-29,Jun,Q2,2023,CUST41544,C.D,65+,M,Homemaker,New,2015,Patna,Gujarat,732795,Tier 3,Myntra,App-iOS,Paid Ad,Toys & Games,Remote Control,Hasbro,PROD316092,HAS-REM-872,84372.19,1,2,1687.44,82684.75,28,23151.73,105836.48,Debit Card,0,,Standard,122.37,1,Delivered,0,,0,Delhi WH,SEL8314,4.2,4.3,398,0
ORD000071,2023-05-31,May,Q2,2023,CUST82970,X.F,65+,F,Homemaker,Premium,2021,Indore,Madhya Pradesh,766401,Tier 2,Snapdeal,App-Android,Paid Ad,Books,Comics,Pan Macmillan,PROD720407,PAN-COM-872,78874.62,5,14,55212.23,339160.87,28,94965.04,434125.91,Cash on Delivery,0,,Free Shipping,59.8,1,Delivered,0,,0,Chennai WH,SEL9120,3.1,3.4,3122,1
ORD000072,2022-09-04,Sep,Q3,2022,CUST41831,G.K,35-44,F,Business Owner,Inactive,2016,Patna,Bihar,788120,Tier 3,Amazon India,Mobile,Paid Ad,Sports,Cycling,SG,PROD367382,SG-CYC-923,87102.98,5,33,143719.92,291794.98,12,35015.4,326810.38,UPI,0,,Free Shipping,0,7,Delivered,0,,0,Kolkata WH,SEL8369,4.7,2.7,1560,0
ORD000073,2023-11-19,Nov,Q4,2023,CUST41797,T.W,55-64,F,Self-Employed,VIP,2021,Jaipur,Andhra Pradesh,324447,Tier 2,JioMart,App-iOS,Email,Automotive,Tools,Minda,PROD829417,MIN-TOO-577,81817.58,2,12,19636.22,143998.94,5,7199.95,151198.89,Cash on Delivery,0,,Standard,148.63,8,Delivered,0,,0,Kolkata WH,SEL4921,4.1,4.4,3118,1
ORD000074,2023-04-26,Apr,Q2,2023,CUST85909,N.J,55-64,F,Self-Employed,New,2018,Chandigarh,Rajasthan,269814,Tier 2,Ajio,App-Android,Paid Ad,Beauty & Health,Supplements,Dove,PROD854987,DOV-SUP-850,19991.54,2,1,399.83,39583.25,18,7124.98,46708.23,UPI,0,,Same Day,110.11,10,Delivered,0,,0,Delhi WH,SEL6404,3.5,3.9,2013,1
ORD000075,2022-05-24,May,Q2,2022,CUST64053,U.H,65+,F,Student,Regular,2017,Nagpur,Punjab,181269,Tier 2,Nykaa,Mobile,Organic Search,Automotive,Lights,Michelin,PROD244170,MIC-LIG-642,75531.26,1,42,31723.13,43808.13,5,2190.41,45998.54,UPI,0,,Same Day,0,1,Delivered,0,,0,Hyderabad WH,SEL1149,3.4,3.6,495,1
ORD000076,2022-10-21,Oct,Q4,2022,CUST45038,M.C,65+,M,Business Owner,Regular,2021,Chennai,Bihar,501172,Tier 1,Flipkart,App-Android,Email,Electronics,TV,OnePlus,PROD933551,ONE-TV-486,21762.1,5,33,35907.46,72903.04,18,13122.55,86025.59,Credit Card,0,,Free Shipping,0,6,Delivered,0,,0,Chennai WH,SEL8520,4.1,5.0,1850,1
ORD000077,2022-02-27,Feb,Q1,2022,CUST84289,I.B,25-34,M,Business Owner,New,2019,Surat,Andhra Pradesh,187959,Tier 2,Flipkart,Tablet,Paid Ad,Electronics,Tablets,Apple,PROD598598,APP-TAB-677,29880.23,1,33,9860.48,20019.75,5,1000.99,21020.74,Wallet,0,Google Pay,Express,0,4,Shipped,0,,0,Hyderabad WH,SEL9897,4.1,2.6,2576,0
ORD000078,2023-02-03,Feb,Q1,2023,CUST54642,Y.T,25-34,F,Retired,New,2021,Hyderabad,Kerala,734540,Tier 1,Nykaa,Desktop,Referral,Automotive,Electronics,JBM,PROD734565,JBM-ELE-699,87690.67,1,6,5261.44,82429.23,28,23080.18,105509.41,Credit Card,0,,Overnight,46.2,2,Delivered,0,,0,Mumbai WH,SEL6347,3.1,3.2,3690,1
ORD000079,2023-09-26,Sep,Q3,2023,CUST57277,C.A,45-54,F,Retired,Inactive,2022,Bangalore,Telangana,433241,Tier 1,Nykaa,Mobile,Organic Search,Books,Comics,HarperCollins,PROD211726,HAR-COM-191,70570.74,2,47,66336.5,74804.98,28,20945.39,95750.37,Debit Card,0,,Same Day,0,6,Delivered,0,,0,Hyderabad WH,SEL6896,4.5,2.8,715,0
ORD000080,2022-04-06,Apr,Q2,2022,CUST45247,I.P,35-44,F,Salaried,New,2016,Mumbai,Telangana,263023,Tier 1,Myntra,App-Android,Organic Search,Furniture,Shelves,HomeTown,PROD415759,HOM-SHE-238,7713.49,5,15,5785.12,32782.33,12,3933.88,36716.21,Wallet,0,Amazon Pay,Same Day,136.38,3,Delivered,0,,0,Mumbai WH,SEL3739,3.9,3.6,3966,0
ORD000081,2023-02-10,Feb,Q1,2023,CUST51180,M.K,18-24,M,Retired,Inactive,2022,Patna,Gujarat,415605,Tier 3,Meesho,App-iOS,Organic Search,Beauty & Health,Ayurvedic,Dove,PROD286266,DOV-AYU-844,77368.81,5,8,30947.52,355896.53,18,64061.38,419957.91,Wallet,0,,Overnight,63.81,4,Processing,0,,0,Kolkata WH,SEL4971,3.7,3.2,3218,1
ORD000082,2022-08-03,Aug,Q3,2022,CUST59412,O.T,35-44,M,Student,Premium,2021,Visakhapatnam,Punjab,612514,Tier 2,JioMart,Desktop,Referral,Grocery,Organic,Tata,PROD177558,TAT-ORG-727,27323.65,3,42,34427.8,47543.15,12,5705.18,53248.33,Buy Now Pay Later,0,,Standard,0,7,Delivered,0,,0,Hyderabad WH,SEL9755,4.0,4.8,3426,0
ORD000083,2023-10-23,Oct,Q4,2023,CUST59036,O.Y,45-54,M,Student,Premium,2023,Chennai,Maharashtra,727181,Tier 1,JioMart,Tablet,Social Media,Toys & Games,Dolls,Toysrus,PROD510133,TOY-DOL-566,46008.79,5,35,80515.38,149528.57,12,17943.43,167472.0,Credit Card,0,,Express,0,8,Delivered,0,,0,Hyderabad WH,SEL3469,3.7,2.6,856,1
ORD000084,2023-05-10,May,Q2,2023,CUST41970,F.R,25-34,F,Homemaker,Regular,2020,Patna,Haryana,277914,Tier 3,Myntra,App-Android,Direct,Beauty & Health,Baby Care,Mamaearth,PROD641058,MAM-BAB-539,27092.74,1,1,270.93,26821.81,18,4827.93,31649.74,Buy Now Pay Later,0,,Overnight,128.95,3,Delivered,0,,0,Mumbai WH,SEL7985,4.9,3.1,3318,0
ORD000085,2023-12-23,Dec,Q4,2023,CUST24936,V.P,45-54,M,Business Owner,VIP,2020,Bangalore,Madhya Pradesh,663349,Tier 1,Flipkart,Desktop,Social Media,Sports,Fitness,Cosco,PROD375097,COS-FIT-220,48365.32,3,20,29019.19,116076.77,12,13929.21,130005.98,Credit Card,0,,Express,0,8,Processing,0,,0,Bangalore WH,SEL7367,4.2,4.0,2850,1
ORD000086,2022-04-30,Apr,Q2,2022,CUST74178,E.F,25-34,F,Retired,Inactive,2022,Pune,Rajasthan,439861,Tier 1,Ajio,App-Android,Referral,Home & Kitchen,Cleaning,Bajaj,PROD402865,BAJ-CLE-603,51774.06,4,11,22780.59,184315.65,28,51608.38,235924.03,Wallet,0,Amazon Pay,Overnight,126.46,3,Delivered,0,,0,Kolkata WH,SEL1878,4.7,4.9,3969,0
ORD000087,2023-03-31,Mar,Q1,2023,CUST74921,Q.D,65+,F,Retired,Premium,2016,Indore,Maharashtra,710534,Tier 2,Nykaa,Mobile,Referral,Grocery,Beverages,Tata,PROD676429,TAT-BEV-949,24808.28,5,18,22327.45,101713.95,12,12205.67,113919.62,Net Banking,0,,Express,155.37,10,Delivered,0,,0,Bangalore WH,SEL5389,4.6,4.6,3005,0
ORD000088,2022-02-03,Feb,Q1,2022,CUST92938,F.T,55-64,M,Self-Employed,VIP,2018,Bangalore,West Bengal,255998,Tier 1,Snapdeal,App-iOS,Social Media,Grocery,Organic,Everest,PROD548965,EVE-ORG-978,21400.45,5,44,47080.99,59921.26,18,10785.83,70707.09,Credit Card,0,,Free Shipping,0,10,Processing,0,,0,Kolkata WH,SEL4390,4.6,3.9,4360,1
ORD000089,2022-04-08,Apr,Q2,2022,CUST98635,P.E,55-64,F,Business Owner,VIP,2019,Lucknow,Andhra Pradesh,715474,Tier 2,Ajio,App-Android,Social Media,Home & Kitchen,Storage,Prestige,PROD511776,PRE-STO-695,12027.91,2,45,10825.12,13230.7,18,2381.53,15612.23,Debit Card,0,,Standard,0,4,Shipped,0,,0,Kolkata WH,SEL7786,3.8,2.7,762,1
ORD000090,2022-04-06,Apr,Q2,2022,CUST84205,P.Z,18-24,M,Homemaker,New,2015,Nagpur,Rajasthan,470437,Tier 2,Amazon India,App-Android,Paid Ad,Grocery,Spices,Tata,PROD993829,TAT-SPI-805,74252.8,4,17,50491.9,246519.3,18,44373.47,290892.77,Net Banking,0,,Express,164.84,6,Returned,1,Not as Described,264555.95,Kolkata WH,SEL1752,3.2,4.5,3764,0
ORD000091,2022-11-06,Nov,Q4,2022,CUST66260,C.W,18-24,M,Business Owner,VIP,2015,Gurugram,Telangana,209807,Tier 2,Flipkart,App-Android,Referral,Home & Kitchen,Appliances,Philips,PROD787326,PHI-APP-235,81350.64,2,3,4881.04,157820.24,28,44189.67,202009.91,Credit Card,0,,Overnight,124.5,4,Delivered,0,,0,Mumbai WH,SEL4496,4.0,2.8,1852,1
ORD000092,2022-08-23,Aug,Q3,2022,CUST79534,A.T,55-64,F,Salaried,Regular,2017,Chennai,Gujarat,791595,Tier 1,Flipkart,Desktop,Influencer,Toys & Games,Action Figures,Hot Wheels,PROD690653,HOT-ACT-226,12426.92,2,41,10190.07,14663.77,12,1759.65,16423.42,Cash on Delivery,0,,Free Shipping,0,2,Cancelled,0,,0,Kolkata WH,SEL8210,3.7,3.0,1240,1
ORD000093,2023-01-29,Jan,Q1,2023,CUST36928,T.Q,45-54,M,Salaried,New,2021,Hyderabad,Tamil Nadu,307810,Tier 1,Flipkart,App-iOS,Organic Search,Beauty & Health,Ayurvedic,Dove,PROD642899,DOV-AYU-469,22409.22,5,38,42577.52,69468.58,18,12504.34,81972.92,EMI,6,,Same Day,0,1,Shipped,0,,0,Delhi WH,SEL5842,4.3,4.5,1960,1
ORD000094,2023-02-01,Feb,Q1,2023,CUST15220,Z.M,65+,M,Self-Employed,Regular,2019,Nagpur,Punjab,641219,Tier 2,Snapdeal,Mobile,Direct,Furniture,Office,Wipro,PROD163406,WIP-OFF-308,85904.32,1,1,859.04,85045.28,5,4252.26,89297.54,Debit Card,0,,Express,2.74,4,Processing,0,,0,Hyderabad WH,SEL9209,4.5,3.6,3295,0
ORD000095,2022-12-01,Dec,Q4,2022,CUST50539,X.V,35-44,F,Salaried,VIP,2016,Visakhapatnam,Haryana,294178,Tier 2,Meesho,Tablet,Referral,Toys & Games,Action Figures,Fisher Price,PROD798435,FIS-ACT-220,7849.53,4,7,2197.87,29200.25,28,8176.07,37376.32,Net Banking,0,,Standard,121.85,1,Delivered,0,,0,Bangalore WH,SEL1207,4.4,4.3,1342,1
ORD000096,2023-03-16,Mar,Q1,2023,CUST30618,Y.D,18-24,F,Self-Employed,New,2016,Indore,Punjab,711790,Tier 2,Meesho,Desktop,Influencer,Books,Non-Fiction,Westland,PROD367508,WES-NON-136,46018.29,1,31,14265.67,31752.62,12,3810.31,35562.93,Credit Card,0,,Free Shipping,0,6,Delivered,0,,0,Kolkata WH,SEL4742,4.5,2.5,100,0
ORD000097,2023-11-03,Nov,Q4,2023,CUST16019,C.O,35-44,F,Business Owner,Inactive,2019,Kolkata,Rajasthan,406020,Tier 1,Myntra,App-Android,Social Media,Toys & Games,Remote Control,Mattel,PROD520400,MAT-REM-705,7101.05,3,7,1491.22,19811.93,5,990.6,20802.53,Cash on Delivery,0,,Overnight,35.69,9,Delivered,0,,0,Delhi WH,SEL6362,3.2,3.6,3022,0
ORD000098,2023-07-14,Jul,Q3,2023,CUST50306,G.Q,18-24,M,Salaried,Inactive,2021,Visakhapatnam,Maharashtra,359736,Tier 2,Nykaa,Tablet,Email,Sports,Badminton,Decathlon,PROD208998,DEC-BAD-865,57270.17,1,21,12026.74,45243.43,5,2262.17,47505.6,Net Banking,0,,Standard,0,7,Delivered,0,,0,Hyderabad WH,SEL9061,4.9,4.9,1166,1
ORD000099,2022-04-08,Apr,Q2,2022,CUST52762,O.I,18-24,M,Homemaker,New,2016,Bangalore,Madhya Pradesh,354959,Tier 1,JioMart,App-Android,Organic Search,Automotive,Tyres,JBM,PROD433507,JBM-TYR-648,86782.22,2,18,31241.6,142322.84,18,25618.11,167940.95,UPI,0,,Same Day,169.33,7,Delivered,0,,0,Delhi WH,SEL4321,3.3,4.4,892,0
ORD000100,2023-04-08,Apr,Q2,2023,CUST29441,W.H,45-54,F,Retired,Inactive,2021,Chennai,Delhi,483023,Tier 1,Myntra,Mobile,Email,Books,History,Westland,PROD195643,WES-HIS-204,27447.93,5,2,2744.79,134494.86,12,16139.38,150634.24,Debit Card,0,,Express,166.35,6,Processing,0,,0,Mumbai WH,SEL9412,3.1,3.2,1424,0
ORD000101,2022-01-13,Jan,Q1,2022,CUST18450,U.O,55-64,F,Business Owner,New,2016,Jaipur,Andhra Pradesh,245047,Tier 2,Ajio,Mobile,Email,Electronics,Headphones,OnePlus,PROD307356,ONE-HEA-799,56762.75,1,37,21002.22,35760.53,18,6436.9,42197.43,Wallet,0,Paytm,Overnight,0,2,Delivered,0,,0,Delhi WH,SEL6432,3.2,4.9,414,0
ORD000102,2022-12-29,Dec,Q4,2022,CUST64000,P.B,65+,M,Homemaker,VIP,2019,Lucknow,West Bengal,201982,Tier 2,Ajio,App-iOS,Influencer,Sports,Badminton,Cosco,PROD677438,COS-BAD-596,55762.97,2,41,45725.64,65800.3,18,11844.05,77644.35,Debit Card,0,,Same Day,0,8,Delivered,0,,0,Hyderabad WH,SEL7275,3.3,3.0,4307,0
ORD000103,2023-05-30,May,Q2,2023,CUST40508,D.H,55-64,F,Self-Employed,Premium,2018,Ahmedabad,Maharashtra,798772,Tier 1,Meesho,Desktop,Direct,Beauty & Health,Ayurvedic,Patanjali,PROD267378,PAT-AYU-425,2733.38,3,3,246.0,7954.14,28,2227.16,10181.3,Cash on Delivery,0,,Same Day,105.36,10,Delivered,0,,0,Hyderabad WH,SEL5366,4.1,4.5,458,0
ORD000104,2022-01-29,Jan,Q1,2022,CUST53481,G.Z,18-24,M,Retired,Premium,2020,Surat,Uttar Pradesh,246828,Tier 2,Flipkart,App-iOS,Influencer,Beauty & Health,Makeup,Himalaya,PROD743966,HIM-MAK-473,3511.94,1,14,491.67,3020.27,12,362.43,3382.7,EMI,0,,Standard,3.97,8,Delivered,0,,0,Bangalore WH,SEL3907,4.8,4.6,2650,0
ORD000105,2023-12-23,Dec,Q4,2023,CUST90440,L.H,65+,M,Business Owner,Inactive,2017,Bhopal,Gujarat,727558,Tier 3,Nykaa,App-iOS,Organic Search,Toys & Games,Action Figures,Mattel,PROD925220,MAT-ACT-286,65937.45,4,50,131874.9,131874.9,28,36924.97,168799.87,Debit Card,0,,Free Shipping,0,6,Returned,1,,140920.97,Bangalore WH,SEL7199,3.6,4.2,1043,0
ORD000106,2023-09-19,Sep,Q3,2023,CUST68540,I.G,45-54,F,Business Owner,New,2016,Hyderabad,Gujarat,371662,Tier 1,Meesho,App-Android,Email,Sports,Football,Reebok,PROD111949,REE-FOO-487,88414.93,2,40,70731.94,106097.92,5,5304.9,111402.82,Credit Card,0,,Same Day,0,6,Delivered,0,,0,Hyderabad WH,SEL6742,3.5,2.8,10,0
ORD000107,2023-01-20,Jan,Q1,2023,CUST19725,F.M,65+,M,Homemaker,Premium,2016,Ahmedabad,West Bengal,278720,Tier 1,Nykaa,Desktop,Organic Search,Fashion,Jewellery,Fabindia,PROD458411,FAB-JEW-203,3102.81,1,20,620.56,2482.25,18,446.81,2929.06,Credit Card,0,,Same Day,0,2,Processing,0,,0,Delhi WH,SEL9962,4.9,4.9,2768,1
ORD000108,2022-07-14,Jul,Q3,2022,CUST21485,V.U,45-54,M,Self-Employed,New,2022,Bhopal,Tamil Nadu,739371,Tier 3,Ajio,App-Android,Referral,Toys & Games,Educational,Fisher Price,PROD408857,FIS-EDU-371,51501.11,4,9,18540.4,187464.04,5,9373.2,196837.24,Credit Card,0,,Standard,71.8,7,Delivered,0,,0,Kolkata WH,SEL4271,3.2,3.0,2390,0
ORD000109,2023-07-12,Jul,Q3,2023,CUST18079,Y.W,55-64,M,Homemaker,Inactive,2016,Kochi,Gujarat,211400,Tier 2,Nykaa,App-iOS,Referral,Toys & Games,Puzzles,Mattel,PROD258471,MAT-PUZ-987,23769.31,4,16,15212.36,79864.88,12,9583.79,89448.67,Debit Card,0,,Overnight,166.58,10,Delivered,0,,0,Hyderabad WH,SEL6632,4.6,3.5,4831,0
ORD000110,2022-08-30,Aug,Q3,2022,CUST68856,F.G,65+,M,Retired,VIP,2017,Kochi,Bihar,312087,Tier 2,JioMart,Mobile,Organic Search,Grocery,Organic,Tata,PROD281276,TAT-ORG-497,81049.91,5,43,174257.31,230992.24,12,27719.07,258711.31,UPI,0,,Free Shipping,0,2,Delivered,0,,0,Chennai WH,SEL1699,3.8,5.0,3566,0
ORD000111,2023-07-20,Jul,Q3,2023,CUST47498,L.N,45-54,M,Retired,Inactive,2021,Mumbai,Kerala,386967,Tier 1,Nykaa,Mobile,Email,Beauty & Health,Personal Care,Biotique,PROD661652,BIO-PER-439,13551.84,5,37,25070.9,42688.3,5,2134.41,44822.71,Wallet,0,PhonePe,Express,0,2,Delivered,0,,0,Mumbai WH,SEL8955,4.1,3.7,1410,1
ORD000112,2023-05-02,May,Q2,2023,CUST45313,N.T,55-64,F,Student,Inactive,2016,Chandigarh,Andhra Pradesh,786913,Tier 2,Meesho,Mobile,Social Media,Books,Biography,Penguin,PROD864201,PEN-BIO-826,75870.91,1,14,10621.93,65248.98,12,7829.88,73078.86,EMI,6,,Free Shipping,59.8,8,Delivered,0,,0,Chennai WH,SEL4079,3.9,4.8,3335,1
ORD000113,2022-05-19,May,Q2,2022,CUST58280,O.Q,45-54,F,Self-Employed,Premium,2016,Jaipur,Bihar,526224,Tier 2,Snapdeal,Mobile,Social Media,Automotive,Car Accessories,Michelin,PROD963508,MIC-CAR-128,22528.17,4,3,2703.38,87409.3,18,15733.67,103142.97,Net Banking,0,,Overnight,140.22,5,Processing,0,,0,Mumbai WH,SEL1500,3.5,3.7,3654,0
ORD000114,2022-06-16,Jun,Q2,2022,CUST27342,F.T,45-54,F,Homemaker,VIP,2018,Kolkata,Punjab,118874,Tier 1,Myntra,App-Android,Social Media,Furniture,Chairs,Godrej,PROD778818,GOD-CHA-793,36913.7,1,49,18087.71,18825.99,5,941.3,19767.29,Net Banking,0,,Free Shipping,0,8,Delivered,0,,0,Hyderabad WH,SEL5135,4.2,4.9,2255,1
ORD000115,2023-02-11,Feb,Q1,2023,CUST46239,K.I,65+,F,Business Owner,Premium,2019,Pune,Punjab,383832,Tier 1,Amazon India,App-Android,Social Media,Furniture,Beds,Urban Ladder,PROD771712,URB-BED-365,53479.15,3,19,30483.12,129954.33,5,6497.72,136452.05,Cash on Delivery,0,,Overnight,95.87,6,Delivered,0,,0,Chennai WH,SEL4086,3.3,4.4,465,1
ORD000116,2023-02-02,Feb,Q1,2023,CUST33741,D.P,35-44,M,Business Owner,VIP,2019,Kolkata,Punjab,244159,Tier 1,Nykaa,Tablet,Social Media,Electronics,Headphones,LG,PROD408054,LG-HEA-366,60499.98,5,19,57474.98,245024.92,12,29402.99,274427.91,Buy Now Pay Later,0,,Free Shipping,167.29,9,Cancelled,0,,0,Bangalore WH,SEL3999,4.9,4.7,731,0
ORD000117,2023-04-20,Apr,Q2,2023,CUST49106,B.E,35-44,M,Student,New,2018,Indore,Madhya Pradesh,254037,Tier 2,JioMart,Desktop,Social Media,Fashion,Jewellery,Myntra,PROD533174,MYN-JEW-749,17588.49,1,43,7563.05,10025.44,28,2807.12,12832.56,Credit Card,0,,Standard,0,9,Delivered,0,,0,Mumbai WH,SEL6614,3.8,3.9,3748,0
ORD000118,2023-04-08,Apr,Q2,2023,CUST66233,M.A,18-24,M,Business Owner,Premium,2023,Indore,Kerala,149557,Tier 2,Myntra,Tablet,Social Media,Books,Comics,Scholastic,PROD600590,SCH-COM-232,68743.87,1,8,5499.51,63244.36,28,17708.42,80952.78,Debit Card,0,,Standard,126.06,7,Delivered,0,,0,Chennai WH,SEL4267,4.5,4.9,2639,0
ORD000119,2023-05-31,May,Q2,2023,CUST27536,P.L,65+,M,Retired,Inactive,2017,Bangalore,Andhra Pradesh,307579,Tier 1,Meesho,Mobile,Social Media,Furniture,Wardrobes,Durian,PROD459381,DUR-WAR-828,26244.42,5,38,49864.4,81357.7,18,14644.39,96002.09,UPI,0,,Standard,0,7,Delivered,0,,0,Chennai WH,SEL7609,3.0,3.1,1074,0
ORD000120,2023-10-18,Oct,Q4,2023,CUST43126,W.E,55-64,M,Homemaker,Regular,2015,Chennai,Punjab,325477,Tier 1,Flipkart,Tablet,Organic Search,Books,Fiction,Penguin,PROD597440,PEN-FIC-903,10508.51,4,24,10088.17,31945.87,5,1597.29,33543.16,UPI,0,,Standard,0,9,Delivered,0,,0,Chennai WH,SEL5933,3.8,2.8,4262,1
ORD000121,2022-07-23,Jul,Q3,2022,CUST73001,H.A,55-64,M,Business Owner,Regular,2016,Pune,Tamil Nadu,123368,Tier 1,Snapdeal,Desktop,Email,Furniture,Chairs,Nilkamal,PROD446663,NIL-CHA-403,26651.07,1,35,9327.87,17323.2,28,4850.5,22173.7,Cash on Delivery,0,,Same Day,0,4,Shipped,0,,0,Chennai WH,SEL2809,4.7,4.2,1221,0
ORD000122,2022-02-21,Feb,Q1,2022,CUST53078,O.T,45-54,F,Homemaker,New,2016,Bhopal,Gujarat,391342,Tier 3,Nykaa,Desktop,Organic Search,Fashion,Footwear,Myntra,PROD474894,MYN-FOO-235,10518.5,1,0,0.0,10518.5,12,1262.22,11780.72,Cash on Delivery,0,,Standard,132.01,3,Delivered,0,,0,Delhi WH,SEL7105,4.6,3.0,3283,1
ORD000123,2022-04-17,Apr,Q2,2022,CUST67761,C.I,65+,F,Retired,Inactive,2020,Ahmedabad,Madhya Pradesh,796789,Tier 1,Flipkart,App-Android,Referral,Toys & Games,Video Games,Playgro,PROD148205,PLA-VID-844,55060.12,2,30,33036.07,77084.17,28,21583.57,98667.74,Wallet,0,,Express,0,2,Processing,0,,0,Chennai WH,SEL1202,4.4,4.2,4723,0
ORD000124,2022-12-21,Dec,Q4,2022,CUST41574,I.B,55-64,F,Student,New,2018,Mumbai,Punjab,641553,Tier 1,Ajio,Tablet,Organic Search,Toys & Games,Puzzles,Lego,PROD446968,LEG-PUZ-609,42288.08,4,10,16915.23,152237.09,5,7611.85,159848.94,Debit Card,0,,Standard,149.53,6,Delivered,0,,0,Mumbai WH,SEL7203,3.8,3.1,3760,1
ORD000125,2023-02-18,Feb,Q1,2023,CUST69566,R.Y,35-44,F,Business Owner,VIP,2022,Bangalore,Kerala,759863,Tier 1,JioMart,Mobile,Organic Search,Toys & Games,Board Games,Lego,PROD448098,LEG-BOA-268,50652.7,4,21,42548.27,160062.53,18,28811.26,188873.79,EMI,3,,Overnight,0,1,Cancelled,0,,0,Delhi WH,SEL6952,4.4,2.8,1816,0
ORD000126,2023-02-24,Feb,Q1,2023,CUST16094,V.S,18-24,M,Retired,New,2022,Jaipur,Delhi,239204,Tier 2,Ajio,App-iOS,Influencer,Fashion,Ethnic Wear,Fabindia,PROD764000,FAB-ETH-281,74226.42,2,45,66803.78,81649.06,18,14696.83,96345.89,Wallet,0,,Free Shipping,0,2,Delivered,0,,0,Delhi WH,SEL8493,4.3,4.9,1102,1
ORD000127,2022-05-12,May,Q2,2022,CUST27481,N.T,25-34,M,Retired,VIP,2019,Pune,Bihar,647179,Tier 1,JioMart,Desktop,Referral,Fashion,Bags,Biba,PROD244892,BIB-BAG-765,54847.53,2,17,18648.16,91046.9,28,25493.13,116540.03,Wallet,0,,Express,191.76,5,Delivered,0,,0,Hyderabad WH,SEL9975,4.7,4.3,4534,0
ORD000128,2023-07-10,Jul,Q3,2023,CUST13312,E.B,25-34,M,Business Owner,VIP,2018,Nagpur,West Bengal,169354,Tier 2,Myntra,App-iOS,Organic Search,Beauty & Health,Haircare,Dove,PROD499371,DOV-HAI-467,80457.55,5,18,72411.79,329875.96,28,92365.27,422241.23,Wallet,0,PhonePe,Overnight,160.85,9,Shipped,0,,0,Mumbai WH,SEL5374,4.5,2.9,2347,1
ORD000129,2023-09-23,Sep,Q3,2023,CUST17051,X.I,65+,M,Self-Employed,New,2022,Kolkata,Uttar Pradesh,322952,Tier 1,Meesho,Mobile,Paid Ad,Automotive,Tools,JBM,PROD113595,JBM-TOO-277,4322.49,4,24,4149.59,13140.37,28,3679.3,16819.67,EMI,12,,Free Shipping,0,6,Shipped,0,,0,Mumbai WH,SEL4695,4.8,4.3,3012,0
ORD000130,2023-01-22,Jan,Q1,2023,CUST15235,K.T,55-64,M,Salaried,Inactive,2019,Nagpur,Telangana,163325,Tier 2,Flipkart,App-iOS,Paid Ad,Electronics,TV,Sony,PROD261169,SON-TV-525,76155.68,1,21,15992.69,60162.99,28,16845.64,77008.63,Debit Card,0,,Free Shipping,0,3,Delivered,0,,0,Hyderabad WH,SEL9037,4.6,3.9,597,1
ORD000131,2023-02-18,Feb,Q1,2023,CUST95105,D.V,65+,F,Homemaker,Regular,2022,Jaipur,Punjab,472814,Tier 2,Nykaa,Tablet,Direct,Fashion,Sportswear,Fabindia,PROD109231,FAB-SPO-841,26491.33,5,33,43710.69,88745.96,28,24848.87,113594.83,Cash on Delivery,0,,Same Day,0,9,Delivered,0,,0,Mumbai WH,SEL4937,4.8,4.0,1997,0
